rsi_14,stochrsi_14,macd_12_26,adx_14,williams_%R,cci,atr,utlimate_oscillator,roc
66.50189063518957,0.213798189800353,0.006259885385538455,34.03600374811819,-8.29268292682837,99.17578705580478,0.002906260411026949,66.46686553636998,1.264980026631167
65.7670633275892,0.12029013146568754,0.006180973300931258,33.79505651202566,-12.426035502958587,87.6995305164311,0.0027272418102393223,57.78369858885757,0.8038451976464588
69.64954685715908,0.3682077490306201,0.006391729094461951,34.10106298887685,-0.0,115.44943820224702,0.0028395816809365115,66.06293849386887,1.1015405002484566
68.86710244199242,0.31824443204351704,0.006452102105411139,34.28064977957984,-2.5157232704400054,100.53351890512626,0.0026653258465839003,72.45551306117858,1.2865205843293366
70.04490878939981,0.393453751382071,0.006529578372047595,34.60939426938183,-0.0,102.41820768136527,0.002567802571827913,64.48339924590474,1.310333388621665
75.68410976730506,0.7535472999481327,0.0071061813915256344,35.699902491506855,-0.0,156.16251440939308,0.002912959530983067,76.04736378285374,1.6794903615454608
73.27510539616345,0.599719313338979,0.007381227274119162,36.38647101806286,-5.911330049261531,135.60561732007193,0.0027906052787699974,81.34143141505797,0.9040105193951264
68.39110229904588,0.28784924285569713,0.007313172312913174,36.360126914278716,-19.270833333333417,105.3404679467005,0.002769847758857851,71.63454285235738,0.8975625823452019
67.61456131879903,0.31618836959932917,0.007144603071935318,36.229757908941345,-21.35416666666651,95.39890249050248,0.00260057291893943,69.45436659424958,1.248140188460912
57.431713855699414,0.0,0.00646843511308437,34.710889946796335,-51.56249999999982,24.93175614194895,0.002829103424729473,51.55558777600353,0.0492408699220481
48.598445443947554,0.0,0.005346441012980652,32.388902312917196,-100.0,-59.91722381407425,0.003091310322963094,43.618581184940055,-0.4596946314234156
49.8757339496471,0.04715736304086389,0.004486229783406737,30.094310678604877,-93.90243902438964,-57.62947514772418,0.002941931014180024,40.20543583373319,-0.08233163181293347
48.19894531706843,0.0,0.0036574462869214397,28.159987879191046,-100.0,-86.05518269947866,0.002824650227452885,23.810519325801454,-0.3698224852071146
48.76965809749893,0.0207643938774247,0.0029983430200233308,26.284962382833502,-97.60479041916196,-86.82098043800292,0.0026514609254919613,26.53879430877807,-0.30417625780993396
47.501556533147834,0.0,0.0023759875485784843,24.721231868020464,-100.0,-91.74041297935223,0.0025263565736710998,25.46161007444552,-0.7290898664700507
52.9212323707347,0.19230606228459896,0.002156467021964259,23.393147711160253,-78.48837209302317,-38.4471817842476,0.0026101882469803097,37.45142261756467,-0.39334589854953006
56.2106453156995,0.3090241224842702,0.0021593330820590673,22.618041373981587,-63.95348837209334,-7.918044161460283,0.002602317657910284,48.404287338850544,-0.29469548133595674
54.40927255769577,0.24510611111614233,0.002049221498577003,21.646212017897792,-70.34883720930189,-24.20003215950895,0.0024950092537738265,60.85376817925748,-0.9845402766476808
51.963765658733315,0.1583323231401649,0.0018199406682297692,20.40099621923847,-79.06976744186032,-44.85674025364246,0.0024239371642185573,52.78788095492258,-1.0099364717380654
51.963765658733315,0.17313134288575358,0.0016195646254422158,19.244724406197665,-77.49999999999972,-45.82741757374919,0.0022507987953458036,53.01444130950166,-0.8079653962294964
59.07482956466073,0.5540222444858585,0.0018429786702618411,19.166137836452315,-36.29629629629705,29.874029874031628,0.0024471703099639528,63.02030289269847,-0.3673769287288897
58.887070783417435,0.5660772406513884,0.001989038350160399,19.066811689356474,-35.11450381679481,25.35211267605558,0.0022795152878236696,66.174299098111,0.09843327044539969
59.44235481737328,1.0,0.002112714300506413,19.052537652309756,-0.0,31.61189358372311,0.0021452641958362617,62.427946049967524,0.6679861454725381
63.66981081333542,1.0,0.0024408055516265126,19.633992542463243,-0.0,75.6756756756745,0.0022206024675622497,68.36208744352085,0.8487145682267614
66.81301525233081,1.0,0.0028854262691520027,20.617483831517983,-0.0,106.4449655368433,0.002254845148450655,81.63148980522422,1.1795760125381491
68.54950929404487,1.0,0.0033285288111546407,21.776289976935043,-0.0,130.89605734767147,0.002208070494989897,87.80282262573634,1.2781396882988432
72.51781656909591,1.0,0.003964822497211973,23.414866090215128,-0.0,177.13760343242356,0.002343208316776333,90.27908417954045,1.69169830004951
62.9247391475146,0.6165263149728948,0.004051208462103606,23.582938088360294,-22.439024390243638,109.8842799827564,0.0025044077227208764,70.72078205681343,1.0037021801727675
65.88320360875827,0.6772114173857222,0.004296083979188348,24.158129881229762,-10.650887573964692,135.03296153966323,0.0025255214568122362,74.50277702094513,1.0262725779967123
59.00207499473068,0.34242930343472605,0.004135845891671597,23.71847070152994,-33.136094674556674,78.10197465369771,0.002616555638468507,63.35278251687316,0.8053250061631857
57.63724286452883,0.27602720410384673,0.003899353419780205,23.116847371238702,-37.86982248520706,61.56048675733799,0.0024868016642921784,56.91565368555266,0.8639131150238566
58.41421036238528,0.3138283899257976,0.003717493466933508,22.66826746863964,-34.31952662721927,61.072803796901276,0.0023520301168427323,54.89848997606607,0.9132795787395004
61.459188398757895,0.46197330061284103,0.0037240989914331113,22.683421352273182,-20.11834319526547,80.95670602482934,0.002355456537068264,57.81856971092555,0.6964929531301356
65.63662775904896,0.5375723445437454,0.003981991080526104,23.29056916796319,-0.0,114.8834648559376,0.002451495355849089,57.71994665659155,1.0079488650331867
65.85208763806122,0.5520516168681806,0.004154618887302508,23.884964556918277,-0.0,109.82510288065951,0.002290674259002724,66.465641276962,0.9912345375604161
63.28802794275559,0.3797424205823762,0.004146796013554166,24.073204437560527,-9.917355371899735,87.97792137856837,0.0022127689547882345,58.225929518970126,0.629136367350277
61.3583785558816,0.2500666819190375,0.004021615174992776,23.974163522907528,-23.59550561797767,71.07320540156353,0.002118999743731941,66.7036191545568,0.33425729659220554
49.891050983091844,0.0,0.003375144544496056,22.270774041189558,-100.0,-26.461295418642994,0.0024176426191796574,47.99701871269819,-0.309395863865822
50.52330723317302,0.027942847053326225,0.002862096106990064,20.760744267326658,-95.2380952380931,-31.78072212356928,0.0022735252892382663,47.53693683086602,-0.6086180313235284
45.850597696636584,0.0,0.002188202361286029,19.86215541981611,-100.0,-100.75090755382993,0.00232541634000697,35.441287315051724,-0.48057342999104147
44.235122257617654,0.0,0.001547536864095811,19.257822867458344,-100.0,-123.42720191731696,0.002237886601435051,19.85160961906286,-0.7964242177976458
41.11500854568461,0.0,0.0008524566385013088,19.14122225860806,-100.0,-161.64570537193856,0.0022351804156182605,19.15332090362472,-0.6684600961930371
48.10327919860299,0.2825018518484667,0.0006092746197192689,18.039419090478727,-72.72727272727259,-89.25454998753374,0.002354096100216957,32.62557806647366,-0.2855045272860803
48.44120235519768,0.2961624443271814,0.00042775851247189856,16.968248923292656,-71.32867132867133,-82.52474762324876,0.0022002320930586015,35.129821817300375,-0.3179779861394223
52.4430279805707,0.4579368240115753,0.00047212328870260833,16.108273686556064,-54.545454545453275,-33.208561282273024,0.0022145012292687145,51.67813826320594,-0.31735698592237077
51.02144707825051,0.4004692104339365,0.000437684030322405,15.107208249326442,-60.13986013985981,-44.342944143114195,0.0021134654271781016,48.46514606494064,-0.6814862891448941
47.7133942873736,0.2667406979234853,0.0002541469016164033,14.349997759382381,-73.42657342657321,-73.7226998715331,0.002098217896665381,48.616733959382216,-0.8517196625567776
52.90548557981159,0.4766317393455127,0.000346769984235884,13.742381084989828,-52.4475524475514,-12.315768221275356,0.0021626309040464332,56.45190565095801,-0.5115297174407252
53.23885856077047,0.546783899746527,0.000431340547721204,13.225646803281355,-46.56488549618277,-3.506465044925237,0.002022442982328829,62.95953508856727,-0.42252376696188115
47.45109263928168,0.3129955185527637,0.0002374133191387351,12.641184006362222,-68.8524590163932,-67.57047557563702,0.0021065541978767767,45.48407874073747,-0.17151257758902244
43.329422980317105,0.18264944154514215,-0.00012463694050990348,12.686336512090246,-82.85714285714187,-110.16433353620992,0.0021418003265998597,38.97501984442614,-0.4163945133899497
51.67491855966389,0.8710030230363663,-2.3968204445390384e-05,12.021365537901088,-14.285714285715645,-10.976493735112625,0.002331671731842721,49.24782998177464,0.22098543133081722
55.087865048235685,1.0,0.0002386522378210465,11.890480212713028,-0.0,40.45307443365336,0.0023294094652825245,55.05312128096916,0.4997132792659945
49.08246649922117,0.5702096741694808,0.00014653261580410692,11.17007551579756,-44.57831325300995,-33.39517625231787,0.0024273087891909023,51.186468260010614,0.3775133360689503
46.43063467689456,0.38042515717809455,-7.090050817848415e-05,10.879527370435579,-66.26506024096211,-71.37907137907085,0.002382501018534411,42.90282497271743,-0.08998691099475449
49.376138249932296,0.5142445941978052,-9.68563687553381e-05,10.18966694447713,-52.11267605633627,-11.579818031425985,0.0023408938029248114,48.09119654155354,0.04089645018813733
52.93705764259341,0.8170839816007189,6.738740280121114e-05,9.882506312857357,-19.71830985915308,85.67836766270544,0.0023379728170016085,55.379347174718916,0.0326530612244862
61.651852992634744,1.0,0.0007457278232196884,10.840758390623112,-0.0,269.3852332406591,0.002663831901501487,69.54906704469288,0.6616565920601206
68.33290427121268,1.0,0.001851028975134561,12.68424974717651,-0.0,341.3762287756933,0.002994986765679958,72.80220437031252,1.4153644768060292
66.95619263885484,0.944939202011876,0.00263209364999506,14.199578991380493,-4.02010050251323,242.2465120412359,0.0028382019967028277,70.06554314656339,1.1017709948583894
64.6758845472697,0.8537395780452942,0.0031103398351426392,15.281210095564006,-10.552763819095416,170.41156840934315,0.0027283304255097582,74.57793743508032,0.979192166462669
66.29254563720141,0.9183970179882824,0.00358520120715089,16.51638463473673,-2.010050251256057,155.31065325028203,0.0026548782522590637,78.7117134365712,1.3826392865908648
66.29254563720141,0.9183970179882824,0.003916386598813881,17.663332421111402,-2.010050251256057,127.22775060437249,0.002465244091383416,78.16481892884875,1.5987537919160508
61.315074569096446,0.7193258962434318,0.003923823739304,18.017860105937654,-15.07537688442266,84.67369199482211,0.002474869513427469,71.16853836438084,0.9881584320130665
54.68268780827454,0.37676703301655634,0.0035738235076161473,17.400214021927194,-37.704918032787624,38.769358694522396,0.002576664548182651,55.354295439045636,0.4809259863058377
58.18022530600772,0.5364553923745524,0.003482241291819621,17.3260083632101,-22.404371584699433,60.63378313130787,0.0025926170804553283,46.21727957674923,1.0138173493581855
59.031506274916474,0.5753226415079296,0.0034266456379410393,17.37864295527974,-18.579234972677995,60.94946401225154,0.002457430146137085,49.03385631709351,1.220011463194949
60.75226702324549,0.6538880495775761,0.003455718608401437,17.673204857141545,-10.928961748633899,68.33067799610619,0.0023818994214130124,57.75565647741717,1.1855122230398134
58.85083938001779,0.4998057748589307,0.0033593430882961073,17.67524463238964,-18.181818181818915,53.333333333332156,0.0022831923198835197,52.0271599991092,0.9139872694630223
65.48242179608711,0.8148538015553608,0.0037002529447573984,18.62407947682338,-0.0,104.76190476190489,0.0025272500113204138,64.43067243238391,0.8114907084313892
67.18120355853921,0.915627659400093,0.004060791972529065,19.747740234475554,-0.0,115.92989506586349,0.0024681607247975293,71.56436217897989,0.35495321071312996
71.68357778633832,1.0,0.004703826345027862,21.43416720253782,-0.0,160.48861493427586,0.002656149244454856,84.70083237117593,0.8314497901194866
64.91382022403117,0.6017998133602326,0.004866843858010839,22.033414523199436,-21.951219512195156,113.56466876971487,0.002723567155565227,69.4454048220367,0.646464646464647
61.93907835788403,0.42682415796892986,0.004803488988034399,22.165044313767776,-32.31707317073183,90.18430651044177,0.002650455215881999,64.74807508725553,0.37120723047126675
67.6650580106413,0.7636288582020057,0.005185721053004189,23.105067587947,-0.0,158.73340143002977,0.002896851271890427,71.23953709575109,0.8634602969657788
70.840401720085,0.9504040042997002,0.005753159610424774,24.431489048560927,-0.0,189.20178416883124,0.002982790466755396,75.51622604823183,1.4070839398350383
73.81251863807226,1.0,0.006483168057287658,26.087703328199204,-0.0,203.79716414323207,0.003084019719130008,76.1058958140731,2.0848543846840317
76.97212457363523,1.0,0.007419976178820953,28.076957975973716,-0.0,216.01489757914146,0.003256589739192155,80.20982855980658,2.298664508296235
72.35677950692013,0.7543970941422684,0.007853999907329268,29.26493778209933,-9.507042253520869,155.5252387448848,0.0032168333292498527,74.43878918101143,2.0223264843876505
72.81194342456197,0.7704257118287325,0.008160383171461616,30.433079418295296,-7.2202166064981865,135.5566414203103,0.003037059520017715,80.28380152440302,1.9634776987718154
78.26320012832525,1.0,0.009097174809497455,32.296493081930535,-0.0,175.27883665113748,0.0035272695543021653,86.96480481971761,2.84651463690766
79.72266226425229,1.0,0.009990704727508515,34.235299064448824,-0.0,164.98300678162394,0.003511036014709143,87.27254445056987,2.6402640264026354
82.61732614915871,1.0,0.011183177401419941,36.44915159180909,-0.0,174.29480847327426,0.0038031048708013506,89.19201267428083,3.110932475884241
84.6372731085218,1.0,0.01250852576529482,38.79345144875016,-0.0,174.56701207711632,0.003995740237172679,89.62205824564873,3.2103114242254263
85.93689540910052,1.0,0.013787262793797384,41.155975865969026,-0.0,167.76105330504822,0.004053187363088926,89.76847950551452,3.8940184664793245
87.41753607855138,1.0,0.01512658937973188,43.561288706096036,-0.0,166.8217823829909,0.004206531122868287,94.15488392925543,4.534491075735649
84.18448321159238,0.8731064139594115,0.015836015173501305,45.33297806738359,-3.723404255319132,136.75463179199795,0.00405606461409198,91.32403908088416,3.856308504680376
84.44991618800765,0.8497596159661135,0.01628316056550272,47.016039039954315,-2.3856858846920272,120.87045796208682,0.003830631427371118,91.30683979182616,3.5885167464114778
67.5043702067456,0.0,0.015450774071310347,46.15829809201388,-29.653679653679742,66.6184730022802,0.0044498720397017485,68.57114675512868,2.232994278448825
68.00221440145808,0.025000755676793097,0.014694337085019216,45.432941742256034,-30.622009569377763,62.88201343551921,0.004196309751151632,64.15410470755276,1.8593243136324136
73.37184515029413,0.2946530441880186,0.014811723069149796,45.52646070483032,-4.615384615384685,94.54096648628092,0.004682287626069365,68.046655625889,2.949571836346329
73.84453002869452,0.3183903485143809,0.014822646867894251,45.680824627846,-1.7948717948716006,89.5565092989991,0.004426409938492989,65.583955332509,2.9796338854108946
66.24605265707291,0.0,0.014135790620552813,44.73872595324719,-19.060052219321367,58.409591978496536,0.004581666371457787,53.734732289327646,1.6590658908633351
59.36821282931824,0.0,0.012886136402600945,42.8814162397103,-50.0,24.779040404040536,0.004747261630639367,48.51563155133706,0.854834914908645
60.33238586972578,0.03437419975663423,0.011879870147480931,41.294505120160416,-50.59760956175248,26.151309482725523,0.004515314371307988,47.9262866751763,0.3742106494114086
63.09855382688173,0.13299219251806635,0.011307098920278813,40.21609764925535,-47.42857142857109,44.189283228949286,0.004507077630500271,61.06791951896162,0.2094322060192481
65.62161835162786,0.22294318714019548,0.011072510649162703,39.5751462083317,-28.169014084507086,66.47446730954132,0.004492286371178821,63.02010706381235,0.17001545595053938
59.32338415266795,0.0,0.010267947067528649,38.08026032079384,-71.83098591549292,19.304281345564863,0.004614265916094618,44.99805717848843,-0.7844946931241338
50.27200380626136,0.0,0.008659038881718262,35.399131909684435,-100.0,-79.15453467055004,0.0050561040649450125,34.723430287493976,-1.455974116015726
45.12315067041005,0.0,0.006701529176234455,33.56726873026956,-100.0,-159.18944610604765,0.005230668060306072,31.25390026865714,-2.1016166281755106
46.61485167674674,0.03793093550165464,0.005243063974773143,31.653158931524818,-93.16546762589924,-144.39194113360156,0.0049927631988556384,37.15738522925391,-1.0027205596579798
44.95262593306709,0.0,0.003849188800126413,30.11322826638719,-100.0,-160.27747353048375,0.004807565827508804,33.859925508665015,-1.258350163119465
41.80848888588181,0.0,0.0023383271812422723,29.13244892986708,-100.0,-174.49664429530182,0.004799882554115328,27.569758545713256,-2.456869993838574
40.01296181246752,0.0,0.0009045942640968363,28.478226237098145,-100.0,-161.22807017543823,0.0046570338002499415,20.218205660930767,-2.754905732974225
38.123789977444595,0.0,-0.0004683257623177006,28.14061287537,-100.0,-149.4115116314813,0.00453867424308924,16.425071444997194,-2.4905251759610185
35.874127997467866,0.0,-0.0018337950050943963,28.14849265240921,-100.0,-144.5749440715891,0.0044787689400114395,16.14179152085875,-2.255054432348378
33.949899708410385,0.0,-0.0031459570043628204,28.430697869305117,-100.0,-139.85614499753243,0.004394571158582041,17.186494228140422,-2.625242718446606
40.79031785583801,0.21597874824808436,-0.0036116570664184167,27.71556379438977,-84.47058823529426,-94.43866877157943,0.00455210179011189,29.762251409837,-2.446009753076869
38.3290356805538,0.13826644589371573,-0.004238497205448111,27.403119856557815,-93.41176470588255,-100.66885564879053,0.004498380233675328,27.37875765420237,-3.062798950779206
45.00600008701003,0.34908432040416976,-0.00411492754565157,26.159157744187713,-76.70588235294112,-60.12140598306138,0.00468421021698424,40.74663246785592,-2.046511627906975
44.06527125104838,0.39865914217892406,-0.00407492365212847,25.138438772178834,-76.30853994490374,-61.21399176954742,0.004442480915771085,40.091039925749776,-1.3211382113821073
42.448242415133834,0.520664655474313,-0.004172642269429261,24.421630640117968,-74.90196078431373,-67.6935096824598,0.004282303707501721,40.80409860202344,-0.912164818746564
44.05613045396292,0.7979683437267764,-0.004074015633190209,23.52632822010248,-59.7989949748744,-53.743147299362576,0.004090710585537316,48.55545419160067,-0.9343592964824137
39.52259327088974,0.44000905620579134,-0.004436926210117598,23.342619971167668,-90.45226130653262,-83.56460067838341,0.004234231257998935,44.832540494110674,-1.2271869100062978
35.8730233528878,0.17394231045512587,-0.005117418243777205,23.693398628172023,-100.0,-111.94815714864205,0.004331786168141872,30.526916485083724,-1.3028030003947855
38.910530421073354,0.4486781543938259,-0.005368887293011548,23.585197421672927,-83.03030303030351,-91.5606260055585,0.004222372870417446,38.737742287926366,-0.8625464904645194
39.24259583896017,0.478712742224592,-0.00548079167867388,23.43728751592325,-77.37226277372196,-90.45564842275495,0.003942203379673356,29.129814689103764,-0.6028396922344594
35.754258300839595,0.16320027230593476,-0.005904867289335813,23.798274725592762,-100.0,-135.37915557643035,0.004017760281125268,26.300984578945933,-0.7080350039777175
35.87702740870063,0.17430446851047227,-0.006161851117753914,24.115938883382746,-99.3548387096775,-124.36827070973419,0.0037379202610448906,27.422104272333797,-0.43870144372657416
43.64702819026109,0.8770839762472321,-0.005758498264032852,23.30092373102662,-56.129032258065244,-44.288224956064504,0.003949497385255965,39.45201810855027,-0.4284694120447569
42.40806885720195,0.7191954455871772,-0.005496515278763825,22.721117356537324,-65.80645161290285,-55.74048691338373,0.0037745332863090984,44.585558040691915,-0.24671707122959655
42.525200238187445,0.7318559136041928,-0.005220642395390884,22.165992816882437,-65.16129032258034,-48.84576781532263,0.003512066623001305,51.699310320000144,-0.7993035770813546
49.591328718666766,1.0,-0.004434466861176434,20.641081178171966,-23.870967741935612,55.676767676766524,0.003718347578501209,59.37317974192441,-0.19012912936702508
42.625051123232424,0.49654967525067684,-0.004398181563872505,20.220270281701367,-72.53521126760552,-65.69900687547903,0.004017037037179695,42.920734906233,-0.6428061264978967
42.22080198139275,0.46733473815540477,-0.004359517224801213,19.887267001674864,-74.99999999999959,-68.04141651439828,0.00376582010595257,48.037175914591266,-0.8084330664975816
33.742931233715666,0.0,-0.005260740124676477,20.789171552009066,-100.0,-230.96638022010862,0.004375404384098814,34.41371591977774,-1.306148454921947
34.43454907400772,0.04363960715578857,-0.005859011739966835,21.527852355804896,-97.10144927536263,-185.24021792967196,0.004105732642377465,27.068091873850587,-0.8159999999999991
37.03006287346795,0.20741097911467635,-0.006085475122431294,21.842984569200095,-86.4734299516912,-138.3025923813139,0.003969608882207645,33.33690699544341,-0.8620689655172351
32.8876236700675,0.0,-0.006712072073109532,22.727383682467025,-100.0,-180.03741608891968,0.004150351104907095,29.414511187636204,-1.4045167983401212
35.054309119077246,0.12971286566098944,-0.0069829150165399145,23.239086392177082,-92.62295081967203,-137.41051976346142,0.003982468883128019,23.15443100307589,-0.8653152792244148
32.71617371579573,0.0,-0.007410693219893627,24.048257969065055,-100.0,-149.4651633420074,0.003962292534333163,23.687434779538904,-1.1696843454574546
32.65278216211739,0.0,-0.007669371946511072,24.80868750683414,-100.0,-129.41816204459076,0.0036864144961665075,24.85572698599532,-1.7053151645549338
32.79302088519751,0.008279265438267059,-0.007776663006436202,25.494766632630615,-99.62121212121217,-111.32897603485837,0.003430242032154613,33.25735940021636,-1.5797032072762118
40.99657229643274,0.49259185883863094,-0.00727751311883984,24.9599088192754,-76.13636363636373,-50.768994493077216,0.003628081887000711,44.47729163684512,-1.0929397686477897
45.28857762932767,0.745978731116371,-0.006508349951989567,23.85011358266765,-62.12121212121206,-15.686274509803805,0.0036332188950720912,48.51595025050352,-1.3016906103658996
41.50953098696248,0.5228753715837906,-0.006174579950019021,23.35945239723873,-78.40909090909075,-48.87798673571318,0.003680846116852654,50.18411035003106,-1.02236421725239
40.00468131122896,0.581831129523238,-0.0059863033963381,23.11881669233321,-78.91891891891879,-59.9287789335574,0.003546499965648895,42.54132631082722,-1.1266480223731523
39.32236293907232,0.5278322836312446,-0.005834390958025626,22.992843193797455,-82.77777777777845,-62.03729734795278,0.003350321396673983,48.01755531935616,-0.20981278244029677
43.71609984044349,0.8755537161894764,-0.0053776573843278275,22.248192832068632,-35.000000000000554,-27.137959341349045,0.0033538698683401318,54.00070235506526,0.016131634134536055
44.978064001550365,0.9754258741696886,-0.00487876176522728,21.376451647296484,-24.999999999999446,-12.16385752468215,0.003185736306315845,59.217987017124,-0.08051529790659338
40.926387272400945,0.6547751688252196,-0.004759356231570422,21.145787957607062,-65.99999999999933,-53.54311501402586,0.0032510408558647126,42.765430094589625,0.11331444759207347
37.46882845474268,0.3811431029508877,-0.004922678320795626,21.425536792504115,-100.0,-100.25529565997563,0.0032973950804458052,29.62201119130227,-0.34753091408712283
44.57962703800416,0.9438934736508497,-0.004555791885621385,20.669477277751717,-47.61904761904893,-12.852519648638218,0.0034547240032710936,49.20479413638149,0.397211413748371
43.51385564841985,0.8595480604673287,-0.004304176679879479,20.119674922748704,-58.095238095238294,-23.785594639868144,0.003286529431608864,48.83511080452113,0.31617349006891077
42.03797029457774,0.7427461260206996,-0.004177649932590288,19.81998474359137,-72.38095238095319,-49.92657856094382,0.003158920186493949,48.57668909447723,0.18644617380025685
41.53229191828448,0.6993902882472427,-0.0040707967837727566,19.61394071493027,-77.14285714285745,-58.5850111856815,0.0029689973160300915,42.22129605156111,-0.35489595095982895
39.879138814793784,0.30823371776231245,-0.00406832441038274,19.65877867023048,-92.38095238095319,-93.71980676329215,0.002871211793456517,37.62413110291129,-0.7800562927221586
40.19956369298197,0.3492100804351203,-0.004004070278406102,19.654639011072845,-90.47619047619148,-80.83875632682827,0.0026804109510667642,39.93289599603947,-0.4196255648805756
38.12095338237533,0.08684305127569023,-0.004059665243058008,19.94773918389103,-100.0,-121.88552188551813,0.0026246673117048536,40.93798427921826,-0.4283174397931212
34.300880211678546,0.0,-0.004360092463306042,20.765628128272507,-100.0,-183.88791593695402,0.0027086196465830803,15.440351761075078,-0.6711952126799268
34.67193564972595,0.03475218234974871,-0.004529827835713318,21.47208859534614,-98.42519685039389,-159.0568060021426,0.0025294325289700013,16.712911209420078,-0.927419354838715
33.94922925670686,0.0,-0.00466702987579648,22.231331338768552,-100.0,-152.6620877782598,0.0023987587769007104,17.384886278488423,-1.0636583400483561
42.440033292328444,0.7698731762747131,-0.0043543872590434685,21.72337210564934,-65.1515151515159,-60.692951015534355,0.0025559902928363695,38.11166280097478,-0.36381275770071714
46.31744734592612,1.0,-0.0038683637016552197,20.69778002330071,-34.57943925233701,-10.534236267872672,0.00254484812906234,48.841706738796155,0.1459854014598379
48.79393666558355,1.0,-0.003315856769779524,19.391660702523872,-19.626168224299104,31.746031746027402,0.002477358976986462,53.91819781647699,-0.16955995155429882
45.019658042046,0.7457492074730521,-0.0030605780423011986,18.71801795352215,-44.85981308411164,-23.148955970449602,0.0024932619072017092,52.35991561150884,-0.29901406174236594
49.10246734850934,1.0,-0.0026182875516294057,17.509234607686228,-11.458333333334322,39.29924242424251,0.002500886056687297,64.29351336011972,0.03236507808074731
47.637225041601454,0.9033050033246328,-0.0023216977079218992,16.596113142564757,-12.790697674417284,17.527954064674123,0.002393679909781054,61.04866148344464,-0.008094544277156305
52.10112195278306,1.0,-0.0018315296228756939,15.710837393524836,-0.0,92.53378168005173,0.002429845630510972,68.4358170444491,0.35662181877127247
55.08698376819738,1.0,-0.0012591012984335404,15.31534701918498,-0.0,147.44801512287125,0.002406285228331616,67.95977330719315,0.5105348460291712
52.24759426682752,0.8656721318328131,-0.0009318813713243834,14.542479099867526,-13.600000000000326,99.57743891236419,0.0023558362834507885,60.377645515067385,0.5275545816086316
46.752002561830885,0.6056827511249796,-0.0009520722390157221,13.967729339638254,-42.39999999999903,9.189325276942965,0.002444705120347148,47.51374323049172,0.5454693478791949
43.725195200575364,0.4624883848733447,-0.0011325400443120692,13.866434036502609,-60.00000000000071,-40.129449838191825,0.0024272261831795095,47.514545288803006,0.3500203500203476
35.05880438465093,0.052492573293010006,-0.001883247982430003,15.01042967484018,-100.0,-199.04240766073625,0.002810995741523817,32.02713759804569,-0.22805017103762126
41.32122507535108,0.3487596477968742,-0.0021388368458277185,15.178080246681597,-74.50980392156832,-95.60392658983771,0.002888781759986403,41.71138671562875,-0.28399870172020747
41.211486248694726,0.3072012561011087,-0.002322687529733747,15.349432749819101,-75.16339869281153,-86.25063419584133,0.002689583062844532,37.00220313187253,-0.4859086491739557
43.16218596007741,0.4045990112353184,-0.0023445342190651086,15.229874522907547,-67.32026143790891,-56.07843137255064,0.002583184272641357,33.61116628935708,-0.5176318343578099
